ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
A_23_P128940	1.35E-01	8.93E-02	1.7081571	-5.067849	0.1540923	VCPKMT
A_32_P218030	1.35E-01	8.93E-02	-1.7080328	-5.068055	-0.319746	
A_23_P29499	1.35E-01	8.95E-02	-1.7072019	-5.068563	-0.426579	CTNNB1
A_23_P412392	1.35E-01	8.94E-02	1.7076438	-5.068697	0.2268009	SEC22B
A_24_P211206	1.35E-01	8.94E-02	1.7075719	-5.068816	0.1212316	TPM3
A_32_P14744	1.35E-01	8.94E-02	1.707533	-5.06888	0.1312105	RPS15A
A_24_P922909	1.35E-01	8.95E-02	-1.7071283	-5.069119	-0.1577787	KMT2A
A_23_P251767	1.41E-01	9.37E-02	1.685722	-5.06957	0.1329818	BANP
A_24_P400815	3.74E-01	2.94E-01	1.0849423	-5.069637	0.2599	
A_32_P147500	3.74E-01	2.94E-01	-1.0847812	-5.069785	-0.2187	
A_23_P10798	3.74E-01	2.94E-01	-1.0846553	-5.0699	-0.25	CNP
A_24_P128312	1.35E-01	8.96E-02	-1.7067885	-5.070109	-0.1367119	ZNF79
A_24_P940125	1.36E-01	8.96E-02	1.7065884	-5.070439	0.1244049	
A_32_P231250	3.92E-01	3.12E-01	1.0505623	-5.070571	0.240275	
A_23_P217938	1.36E-01	8.96E-02	-1.706424	-5.07071	-0.174777	SPHAR
A_23_P17481	3.75E-01	2.95E-01	1.0836387	-5.070831	0.7809	SIGLEC1
A_32_P213002	1.36E-01	8.97E-02	-1.7062994	-5.070916	-0.1829928	
A_23_P431587	3.75E-01	2.95E-01	1.0833489	-5.071097	0.2211	VPS8
A_23_P90470	3.83E-01	3.03E-01	-1.0681966	-5.07117	-0.3759778	
A_23_P341700	3.75E-01	2.95E-01	1.0828412	-5.071561	0.2268	ZNF484
A_32_P229760	1.36E-01	8.98E-02	1.7057601	-5.071805	0.1557387	EIF3E
A_23_P42882	3.75E-01	2.95E-01	-1.0823168	-5.072041	-0.2487	CAMK2B
A_24_P332862	1.36E-01	8.98E-02	1.7054081	-5.072386	0.2368902	ZNF493
A_32_P183765	1.38E-01	9.17E-02	-1.6957234	-5.072398	-0.2639841	ERBB4
A_24_P191207	3.84E-01	3.03E-01	-1.0666042	-5.0726	-0.1889111	
A_32_P4882	4.06E-01	3.25E-01	1.0183477	-5.07317	0.5781	
A_23_P45022	1.36E-01	9.00E-02	1.7047472	-5.073475	0.1819163	PPID
A_32_P41267	3.84E-01	3.04E-01	1.0652849	-5.073784	0.1989778	
A_23_P326142	1.38E-01	9.17E-02	1.6953813	-5.073804	0.1761229	SND1-IT1
A_23_P404094	3.76E-01	2.96E-01	-1.0798748	-5.074273	-0.2578	THAP7-AS1
A_24_P813730	3.77E-01	2.97E-01	-1.079538	-5.074581	-0.2063	
A_24_P942030	1.44E-01	9.60E-02	-1.6739423	-5.074646	-0.2285392	VAMP4
A_24_P14485	3.77E-01	2.97E-01	-1.0791781	-5.074909	-0.1879	RBM38
A_23_P145357	1.36E-01	9.02E-02	-1.7033673	-5.075749	-0.1963536	BAK1
A_23_P162525	1.36E-01	9.02E-02	1.7032907	-5.075875	0.1568541	UTP20
A_23_P320225	3.77E-01	2.97E-01	-1.0779521	-5.076028	-0.2663	EVC2
A_24_P24092	1.39E-01	9.22E-02	-1.6929613	-5.076489	-0.12981	ZNF181
A_23_P67589	1.36E-01	9.03E-02	-1.7028829	-5.076547	-0.1293735	C19orf60
A_23_P79911	1.36E-01	9.03E-02	-1.7028597	-5.076585	-0.1167949	PSMF1
A_23_P127868	3.86E-01	3.06E-01	-1.0614664	-5.077203	-0.2524444	SLC22A18
A_23_P253932	1.37E-01	9.04E-02	1.7022879	-5.077526	0.1308624	FAIM
A_23_P65877	3.86E-01	3.06E-01	1.0610839	-5.077545	0.1823778	SLC12A6
A_23_P255869	1.37E-01	9.04E-02	1.7022545	-5.077581	0.1406492	PLGRKT
A_32_P204381	1.37E-01	9.04E-02	1.7021537	-5.077747	0.1102072	CIAPIN1
A_23_P76480	1.37E-01	9.05E-02	-1.7019823	-5.078029	-0.4200148	
A_23_P114879	3.79E-01	2.98E-01	1.0751244	-5.078603	0.3085	HOOK1
A_23_P32426	2.57E-01	1.89E-01	1.3215359	-5.078866	0.2373599	RPF1
A_23_P423389	1.37E-01	9.06E-02	-1.7014706	-5.078871	-0.1856854	CREB3
A_32_P40547	1.37E-01	9.07E-02	-1.7010229	-5.079608	-0.085461	MEG3
A_24_P350017	2.58E-01	1.90E-01	1.3207441	-5.079825	0.2769816	
A_24_P267523	3.87E-01	3.07E-01	1.0584061	-5.079936	0.2929556	COX6B2
A_32_P134825	3.80E-01	2.99E-01	-1.0732257	-5.080329	-0.2242	
A_23_P149206	1.37E-01	9.08E-02	1.7002572	-5.080867	0.1460326	B4GALT2
A_24_P51118	1.37E-01	9.08E-02	-1.7002409	-5.080894	-0.1848382	MTAP
A_23_P62588	3.88E-01	3.07E-01	-1.0570698	-5.081128	-0.2288667	CALML6
A_24_P231025	3.80E-01	3.00E-01	1.0723351	-5.081138	0.2862	BRWD1
A_24_P62530	1.37E-01	9.08E-02	1.7000242	-5.08125	0.1427521	RHOU
A_24_P476086	1.42E-01	9.47E-02	1.680396	-5.08132	0.2842843	
A_32_P160561	3.80E-01	3.00E-01	1.0720289	-5.081416	0.2585	DOK6
A_32_P95147	1.37E-01	9.09E-02	1.6997117	-5.081764	0.1242427	LINC00963
A_23_P215479	1.37E-01	9.09E-02	-1.6995496	-5.08203	-0.191794	CLIP2
A_23_P201887	3.88E-01	3.08E-01	-1.0560421	-5.082043	-0.1954222	RBBP5
A_24_P941922	3.80E-01	3.00E-01	-1.0713093	-5.082069	-0.2128	CNOT4
A_32_P12214	1.37E-01	9.10E-02	1.6993284	-5.082393	0.1157665	H3F3C
A_24_P303589	1.37E-01	9.11E-02	1.6989852	-5.082527	0.1501851	CUL1
A_24_P330009	1.37E-01	9.10E-02	-1.6989722	-5.082979	-0.1854354	POLR2L
A_24_P259276	1.37E-01	9.11E-02	1.6987891	-5.08328	0.1550841	ZDHHC24
A_23_P79259	1.37E-01	9.11E-02	-1.6986117	-5.083571	-0.1496144	SH3BP4
A_23_P358662	1.37E-01	9.11E-02	1.69861	-5.083574	0.3198193	CEP44
A_24_P315444	3.81E-01	3.01E-01	1.0695001	-5.083709	0.3912	
A_23_P406889	3.81E-01	3.01E-01	1.0694831	-5.083724	0.2756	BLOC1S6
A_23_P135755	3.81E-01	3.01E-01	-1.0693273	-5.083865	-0.2692	CXCR2
A_23_P101623	3.81E-01	3.01E-01	1.069276	-5.083911	0.237	ZNF667
A_24_P322474	1.38E-01	9.12E-02	-1.6983576	-5.083988	-0.1612059	PDE4A
A_24_P101146	1.38E-01	9.12E-02	1.6982894	-5.0841	0.1749649	
A_23_P388851	3.90E-01	3.09E-01	1.0534005	-5.084392	0.2224667	KAT6B
A_24_P72750	1.38E-01	9.13E-02	1.6977983	-5.084907	0.1424931	SPIN1
A_23_P379634	3.82E-01	3.02E-01	-1.0676116	-5.085418	-0.1996	SLFNL1
A_23_P207354	1.61E-01	1.09E-01	-1.6099651	-5.085614	-0.5958894	HIGD1B
A_23_P120947	1.38E-01	9.14E-02	1.6972983	-5.085728	0.1370005	XRCC6
A_23_P132294	1.38E-01	9.14E-02	-1.6972898	-5.085742	-0.1423207	GGA1
A_23_P148609	3.83E-01	3.02E-01	1.0665942	-5.086337	0.2874	PLAC1
A_23_P123010	3.83E-01	3.02E-01	-1.0664989	-5.086424	-0.1954	BCL7B
A_23_P123522	3.83E-01	3.02E-01	-1.0663742	-5.086536	-0.1963	FAM86C1
A_23_P372151	3.83E-01	3.02E-01	-1.0663564	-5.086552	-0.1789	CACTIN
A_23_P96812	1.38E-01	9.15E-02	-1.6967546	-5.08662	-0.1313063	POMGNT1
A_23_P410017	1.38E-01	9.15E-02	1.6966449	-5.0868	0.1123239	TBCEL
A_32_P118348	4.02E-01	3.20E-01	1.0310123	-5.087631	0.2906	
A_32_P27046	1.51E-01	1.02E-01	-1.6455299	-5.088087	-0.1354069	CHGA
A_23_P308731	3.83E-01	3.03E-01	1.064649	-5.088094	0.2407	RHBDL3
A_32_P65472	3.84E-01	3.03E-01	-1.0640441	-5.08864	-0.2995	
A_23_P112241	1.38E-01	9.17E-02	1.695439	-5.088778	0.1670199	DNAJB5
A_24_P630916	1.38E-01	9.17E-02	1.6953492	-5.088925	0.164174	
A_32_P104619	1.38E-01	9.17E-02	-1.6953194	-5.088974	-0.2094551	LOC727820
A_23_P147277	1.38E-01	9.17E-02	1.6953183	-5.088976	0.1225596	TSEN54
A_23_P18806	1.38E-01	9.18E-02	-1.6950688	-5.089385	-0.1345726	YIPF5
A_24_P853004	1.38E-01	9.18E-02	-1.6949866	-5.089519	-0.1613327	
A_23_P887	3.84E-01	3.04E-01	-1.0629623	-5.089615	-0.2495	IKBKE
A_23_P144959	1.38E-01	9.18E-02	1.6948534	-5.089738	0.2835133	VCAN
A_24_P54253	1.38E-01	9.18E-02	1.694802	-5.089822	0.1464373	PARS2
A_32_P80523	1.44E-01	9.58E-02	1.6748442	-5.089884	0.2905722	
A_32_P221096	3.84E-01	3.04E-01	1.0622783	-5.090231	0.3171	TSHZ2
A_23_P37892	1.38E-01	9.19E-02	-1.6944914	-5.090331	-0.1901315	GPT2
A_23_P103398	1.38E-01	9.19E-02	-1.6943372	-5.090584	-0.1788149	PSEN2
A_23_P51767	1.38E-01	9.19E-02	-1.6943362	-5.090585	-0.3987442	CD1C
A_32_P512061	1.38E-01	9.19E-02	-1.6942747	-5.090686	-0.1629691	GBAP1
A_23_P13031	4.03E-01	3.22E-01	-1.0274275	-5.09073	-0.33305	CTSW
A_24_P539226	3.85E-01	3.04E-01	-1.0616305	-5.090814	-0.272	
A_24_P166144	3.85E-01	3.05E-01	1.0613626	-5.091055	0.2261	UBA6
A_23_P14892	3.85E-01	3.05E-01	1.0611987	-5.091203	0.2697	IGFALS
A_24_P392925	2.61E-01	1.93E-01	1.3110691	-5.091492	0.198769	GLTPD2
A_24_P401916	4.04E-01	3.22E-01	-1.0265329	-5.091502	-0.245275	NOTCH2NL
A_32_P141488	3.94E-01	3.13E-01	-1.0452835	-5.09158	-0.2295556	
A_24_P348660	1.39E-01	9.21E-02	1.6936462	-5.091716	0.2434772	ATRX
A_32_P40463	3.85E-01	3.05E-01	1.060399	-5.091922	0.2255	NUDT9P1
A_23_P2271	3.94E-01	3.13E-01	1.044812	-5.091996	0.2704222	PTHLH
A_32_P220591	1.39E-01	9.22E-02	1.6929391	-5.092874	0.4160126	
A_23_P150018	1.39E-01	9.22E-02	1.6927817	-5.093131	0.1613693	DUSP5
A_32_P164513	3.86E-01	3.06E-01	1.0587187	-5.093432	0.2357	KLHDC1
A_24_P142223	1.39E-01	9.23E-02	-1.6921922	-5.094096	-0.13639	RPL13
A_24_P91035	1.39E-01	9.24E-02	-1.6920191	-5.09438	-0.1619974	H3F3B
A_23_P370924	1.39E-01	9.24E-02	-1.6919336	-5.094519	-0.1927386	SMIM4
A_24_P927090	3.87E-01	3.06E-01	-1.0572378	-5.094761	-0.232	
A_23_P114299	1.39E-01	9.24E-02	-1.6917139	-5.094879	-0.3608016	CXCR3
A_24_P284420	3.95E-01	3.14E-01	-1.0413682	-5.095031	-0.2368667	ERBB2
A_24_P367543	1.44E-01	9.61E-02	-1.6729462	-5.095038	-0.4256085	
A_24_P610375	3.87E-01	3.06E-01	-1.0568889	-5.095074	-0.3438	
A_23_P312752	3.87E-01	3.07E-01	1.0565735	-5.095357	0.3642	KCNJ13
A_23_P85853	1.39E-01	9.25E-02	1.6913404	-5.09549	0.1536446	TMEM53
A_24_P639505	1.39E-01	9.25E-02	1.691105	-5.095875	0.1232711	STX6
A_24_P253100	3.88E-01	3.07E-01	1.0554267	-5.096384	0.2337	PDE4DIP
A_24_P576191	2.63E-01	1.94E-01	-1.3067381	-5.096689	-0.2776561	FLT1
A_24_P358976	1.39E-01	9.27E-02	-1.6904291	-5.09698	-0.1908298	TMEM19
A_23_P200056	1.40E-01	9.28E-02	1.6898496	-5.097496	0.1447436	NADK
A_24_P289447	1.40E-01	9.28E-02	-1.6897448	-5.097667	-0.1112947	ZC3H11A
A_23_P347027	4.07E-01	3.26E-01	-1.0186225	-5.098303	-0.276875	SMPD3
A_32_P191417	1.74E-01	1.19E-01	1.5734043	-5.098551	0.5888469	
A_23_P218476	1.40E-01	9.29E-02	1.6893947	-5.098671	0.1421319	B9D2
A_23_P360215	1.40E-01	9.29E-02	-1.6892531	-5.098902	-0.1498998	POLD4
A_32_P82610	3.98E-01	3.16E-01	1.0369238	-5.098934	0.1642889	
A_23_P108265	3.89E-01	3.09E-01	-1.0522718	-5.099206	-0.2451	OR7C2
A_24_P29975	1.40E-01	9.30E-02	-1.6889075	-5.099467	-0.1471843	ARPC5L
A_23_P136355	1.40E-01	9.30E-02	-1.6887568	-5.099713	-0.1901294	HHAT
A_23_P97242	1.40E-01	9.30E-02	-1.6886878	-5.099826	-0.172727	BEST4
A_23_P152782	1.40E-01	9.31E-02	1.6882533	-5.100535	0.171407	IFI35
A_24_P220618	1.40E-01	9.31E-02	-1.6881672	-5.100676	-0.1354468	ZC3H4
A_23_P117416	1.40E-01	9.32E-02	-1.6878897	-5.100697	-0.1288027	BRF1
A_23_P209116	3.90E-01	3.10E-01	1.0500925	-5.101151	0.378	CYP4F3
A_24_P49687	1.40E-01	9.32E-02	-1.6878513	-5.101192	-0.1524375	
A_23_P368624	1.54E-01	1.04E-01	-1.6359579	-5.101311	-0.1528885	CHRNB2
A_23_P121265	1.40E-01	9.32E-02	-1.6876628	-5.101499	-0.193961	TWF2
A_23_P111724	3.91E-01	3.10E-01	-1.0493195	-5.101841	-0.2685	RUNDC3B
A_23_P44781	1.40E-01	9.32E-02	-1.6874517	-5.101844	-0.2207491	CDKAL1
A_24_P784954	4.09E-01	3.28E-01	-1.0144136	-5.101904	-0.18635	RAP2C-AS1
A_24_P821146	1.43E-01	9.53E-02	-1.6773338	-5.101932	-0.1275702	
A_23_P140515	1.40E-01	9.33E-02	-1.6873437	-5.10202	-0.1397077	TM2D3
A_23_P92349	1.40E-01	9.33E-02	1.6872792	-5.102125	0.2462724	FGFRL1
A_23_P343927	3.91E-01	3.10E-01	-1.0487735	-5.102327	-0.226	HIST2H2AB
A_23_P250904	1.40E-01	9.33E-02	1.6871181	-5.102388	0.2166144	UBQLN1
A_23_P415663	4.10E-01	3.28E-01	-1.0134446	-5.102732	-0.256475	TIGD3
A_24_P938169	1.40E-01	9.34E-02	-1.686664	-5.103129	-0.1668525	
A_24_P109554	3.91E-01	3.11E-01	1.0475351	-5.10343	0.2539	CNTRL
A_32_P148075	1.68E-01	1.15E-01	1.5922789	-5.103651	0.1875965	
A_32_P184330	1.41E-01	9.36E-02	-1.6857115	-5.104251	-0.2230899	
A_23_P349083	1.41E-01	9.35E-02	-1.6858834	-5.104402	-0.2944235	FCHO2
A_23_P54147	1.41E-01	9.35E-02	1.6858663	-5.10443	0.1155407	NIN
A_32_P935688	3.92E-01	3.11E-01	-1.0459336	-5.104854	-0.1709	
A_32_P77098	4.11E-01	3.30E-01	-1.0108679	-5.104928	-0.246275	TMEM200B
A_23_P206724	1.41E-01	9.36E-02	1.6854417	-5.105123	0.2713253	MT1E
A_24_P6428	4.11E-01	3.30E-01	1.0102129	-5.105486	0.190875	FAM217B
A_23_P71430	2.66E-01	1.97E-01	1.2992471	-5.105637	0.2913219	UBE2W
A_23_P155837	4.01E-01	3.20E-01	1.0287871	-5.106044	0.2532667	CYP2U1
A_32_P116997	1.65E-01	1.13E-01	-1.6013266	-5.106313	-0.2139776	
A_23_P130619	3.93E-01	3.12E-01	-1.0439834	-5.106586	-0.2317	STXBP2
A_24_P627874	4.26E-01	3.44E-01	-0.9777572	-5.106985	-0.30565	
A_32_P38467	1.41E-01	9.39E-02	-1.6840101	-5.107456	-0.1793472	SNHG8
A_23_P35848	1.41E-01	9.39E-02	-1.6840006	-5.107471	-0.1120246	NADSYN1
A_23_P38894	1.41E-01	9.39E-02	-1.6839662	-5.107527	-0.1452705	C19orf66
A_23_P35597	1.41E-01	9.40E-02	-1.6836129	-5.10767	-0.3817799	C10orf10
A_23_P103661	1.41E-01	9.39E-02	-1.6838595	-5.107701	-0.103383	YY1AP1
A_32_P23517	4.26E-01	3.44E-01	-0.9768305	-5.107743	-0.26385	
A_23_P127367	1.41E-01	9.40E-02	1.6836539	-5.108036	0.092579	POLD4
A_24_P1167	3.94E-01	3.13E-01	1.0422954	-5.108083	0.2149	RUFY2
A_32_P84933	1.41E-01	9.40E-02	-1.6833683	-5.108501	-0.2669332	MAPK1IP1L
A_32_P92117	3.94E-01	3.13E-01	1.0414129	-5.108864	0.2403	
A_23_P140967	4.03E-01	3.22E-01	-1.0253097	-5.109068	-0.1964	MEFV
A_23_P417942	1.41E-01	9.41E-02	-1.6830134	-5.109079	-0.16034	FNBP1L
A_32_P160615	1.41E-01	9.42E-02	-1.6824084	-5.110063	-0.2288198	
A_24_P363100	3.95E-01	3.14E-01	-1.0397232	-5.11036	-0.2253	RGMB
A_23_P74330	1.66E-01	1.13E-01	1.5933384	-5.110522	0.1929485	LINC00626
A_32_P173481	1.42E-01	9.43E-02	-1.6820596	-5.110631	-0.1162283	IK
A_23_P151778	1.49E-01	1.00E-01	-1.6527612	-5.110694	-0.6764227	CMA1
A_23_P138168	1.42E-01	9.43E-02	1.6819493	-5.11081	0.2426566	CNN3
A_23_P362261	3.95E-01	3.14E-01	1.0391585	-5.110859	0.1993	FDXACB1
A_24_P409346	1.42E-01	9.44E-02	1.6815342	-5.111053	0.1110029	NPEPPS
A_23_P117059	4.14E-01	3.33E-01	-1.0034384	-5.111236	-0.240075	SLC16A7
A_24_P652174	3.96E-01	3.15E-01	1.0386064	-5.111347	0.3041	
A_24_P158536	1.42E-01	9.44E-02	1.6815988	-5.111381	0.2282046	RHOBTB1
A_24_P182183	1.42E-01	9.44E-02	1.68143	-5.111655	0.1722473	SLC25A5
A_23_P100693	1.42E-01	9.45E-02	1.6811909	-5.112044	0.2517327	HELZ
A_24_P272710	1.42E-01	9.45E-02	-1.6810691	-5.112242	-0.1418353	RPL10
A_23_P213216	3.96E-01	3.15E-01	-1.0373666	-5.112441	-0.2123	NELFA
A_24_P401521	4.15E-01	3.34E-01	-1.0014269	-5.112937	-0.245025	
A_23_P502747	4.15E-01	3.34E-01	1.0013901	-5.112968	0.20475	RASAL2
A_23_P140928	4.05E-01	3.24E-01	1.0206452	-5.113111	0.4267556	TMC7
A_24_P365954	1.42E-01	9.46E-02	-1.6804541	-5.113242	-0.1418789	THAP11
A_23_P332399	1.42E-01	9.46E-02	1.680293	-5.113504	0.2869893	GULP1
A_23_P59836	1.42E-01	9.46E-02	1.6802666	-5.113547	0.202963	METTL2B
A_32_P50984	4.30E-01	3.48E-01	-0.9687915	-5.114295	-0.29925	
A_24_P289954	1.71E-01	1.17E-01	-1.5828288	-5.11445	-0.2262922	RGAG4
A_23_P26072	3.97E-01	3.16E-01	1.0348519	-5.114659	0.2689	
A_23_P101374	1.59E-01	1.08E-01	1.6160762	-5.114937	0.1410686	CYP2S1
A_23_P69326	3.98E-01	3.17E-01	-1.0343994	-5.115057	-0.3367	CADPS
A_23_P256190	1.42E-01	9.49E-02	1.6789021	-5.115764	0.2519773	CDC42BPA
A_23_P9289	3.98E-01	3.17E-01	-1.0334515	-5.115891	-0.2018	RFX3
A_23_P16673	1.42E-01	9.50E-02	-1.6786234	-5.116216	-0.2270769	CNN2
A_32_P3914	2.70E-01	2.00E-01	1.2903049	-5.116254	0.214793	WIPF3
A_23_P43765	1.42E-01	9.50E-02	1.6784959	-5.116423	0.1480641	MFN1
A_23_P317796	4.07E-01	3.26E-01	-1.0167575	-5.116468	-0.1748	MOGAT3
A_23_P100001	1.43E-01	9.50E-02	-1.6781514	-5.116983	-0.117732	FAM174B
A_24_P42316	2.70E-01	2.00E-01	1.2896387	-5.117042	0.3188725	BDP1
A_24_P614261	4.07E-01	3.26E-01	-1.0160102	-5.117112	-0.2134222	LOC153811
A_32_P97547	3.99E-01	3.18E-01	-1.0316933	-5.117437	-0.2127	
A_24_P33461	2.70E-01	2.01E-01	-1.2888795	-5.117604	-0.1279706	LOC100289470
A_24_P114936	4.08E-01	3.26E-01	-1.015299	-5.117725	-0.2352	GM2A
A_24_P924462	1.66E-01	1.13E-01	-1.5990408	-5.118291	-0.1644167	PRKCZ
A_23_P5936	4.08E-01	3.27E-01	-1.0146179	-5.118311	-0.1869556	SOGA1
A_23_P251377	1.43E-01	9.53E-02	-1.676989	-5.118869	-0.1290713	HMCES
A_32_P208341	4.19E-01	3.37E-01	-0.9942813	-5.118956	-0.198875	
A_24_P111134	1.43E-01	9.53E-02	-1.6767492	-5.119258	-0.1276423	POMT2
A_24_P239578	4.09E-01	3.27E-01	-1.0132662	-5.119474	-0.2436222	SLA
A_23_P144453	1.43E-01	9.54E-02	1.676418	-5.119795	0.216962	MRFAP1
A_23_P218002	4.00E-01	3.19E-01	-1.0289545	-5.11984	-0.2404	PRG2
A_23_P91764	4.20E-01	3.38E-01	0.9930782	-5.119965	0.173375	TNFRSF13C
A_23_P92928	4.43E-01	3.60E-01	0.946166	-5.120477	0.2946111	C6
A_23_P211179	1.43E-01	9.56E-02	-1.6756136	-5.120666	-0.1514803	UBE2G2
A_24_P12904	1.43E-01	9.55E-02	1.6756193	-5.12109	0.1230237	TMEM245
A_24_P186370	1.51E-01	1.02E-01	-1.6453967	-5.121188	-0.209666	MSN
A_24_P366989	1.43E-01	9.56E-02	-1.675213	-5.121316	-0.17535	
A_24_P144666	1.43E-01	9.56E-02	-1.6753477	-5.121531	-0.2027463	
A_24_P107317	4.20E-01	3.39E-01	-0.9911913	-5.121547	-0.286575	USP2
A_24_P521662	1.44E-01	9.60E-02	-1.6736499	-5.122059	-0.2509823	
A_32_P142459	2.72E-01	2.02E-01	1.2852976	-5.122168	0.1837256	
A_24_P216654	1.43E-01	9.57E-02	-1.6749543	-5.122168	-0.4125349	SOAT1
A_23_P165247	1.43E-01	9.57E-02	1.6748304	-5.122369	0.1276372	DAZAP1
A_23_P92225	4.02E-01	3.20E-01	-1.0258745	-5.122536	-0.4229	MUC20
A_23_P168587	2.72E-01	2.02E-01	1.2846806	-5.122895	0.3437168	CCDC126
A_32_P124727	1.51E-01	1.02E-01	1.6450312	-5.122996	0.419682	
A_24_P85009	4.02E-01	3.21E-01	-1.025272	-5.123063	-0.2342	FGF13
A_23_P204052	1.44E-01	9.58E-02	-1.6742155	-5.123365	-0.2006202	PCBP2
A_32_P137461	2.72E-01	2.02E-01	-1.2842305	-5.123426	-0.2875627	
A_23_P428080	4.02E-01	3.21E-01	1.0245612	-5.123684	0.2887	
A_24_P275984	4.46E-01	3.63E-01	0.9418013	-5.123924	0.1716667	ZNF616
A_23_P14482	1.44E-01	9.59E-02	1.673801	-5.124036	0.1065721	C14orf166
A_24_P914922	1.52E-01	1.02E-01	1.6426599	-5.124254	0.15501	
A_24_P28977	1.44E-01	9.59E-02	1.6736661	-5.124255	0.2664264	TRPC1
A_23_P39223	1.44E-01	9.59E-02	-1.6736544	-5.124274	-0.1476369	ZNF2
A_23_P109322	1.44E-01	9.60E-02	1.6734821	-5.124553	0.2484859	PCP4
A_24_P170593	2.72E-01	2.02E-01	1.2832272	-5.124607	0.239642	CBWD6
A_23_P308519	1.44E-01	9.60E-02	1.6733625	-5.124746	0.2103079	SLC9A3R1
A_23_P500433	1.44E-01	9.60E-02	-1.6733481	-5.12477	-0.196093	CARD9
A_23_P46781	1.82E-01	1.26E-01	1.5458023	-5.125058	0.3272177	ITGA8
A_24_P321184	4.03E-01	3.22E-01	1.0229196	-5.125116	0.208	
A_23_P160354	4.03E-01	3.22E-01	1.0228738	-5.125156	0.1695	AKT3
A_32_P221437	1.58E-01	1.07E-01	-1.6211436	-5.125327	-0.0934426	
A_24_P221575	4.12E-01	3.31E-01	-1.005835	-5.125843	-0.2341778	RUFY3
A_24_P336584	4.23E-01	3.41E-01	-0.9858206	-5.126035	-0.219525	RASSF5
A_23_P359636	4.12E-01	3.31E-01	1.0053149	-5.126287	0.2459111	BROX
A_23_P412526	1.44E-01	9.62E-02	1.6723668	-5.126358	0.1961124	BCAP29
A_23_P67521	4.04E-01	3.22E-01	-1.0214678	-5.126381	-0.4888	IRGC
A_24_P243278	1.47E-01	9.83E-02	1.6617796	-5.126589	0.1240717	DAP
A_24_P936953	4.24E-01	3.42E-01	-0.9846709	-5.126993	-0.221025	
A_24_P409595	4.24E-01	3.42E-01	-0.9845421	-5.127101	-0.470875	MAPK8IP1
A_24_P417162	1.44E-01	9.63E-02	1.6717934	-5.127286	0.1248244	TBL1X
A_23_P398476	4.04E-01	3.23E-01	1.0203249	-5.127376	0.2865	HOXC8
A_23_P367618	1.44E-01	9.63E-02	1.6716403	-5.127533	0.3383991	ZIC1
A_23_P104996	4.13E-01	3.32E-01	1.0036454	-5.127712	0.2126444	BEST1
A_23_P85783	1.44E-01	9.64E-02	-1.6713671	-5.127975	-0.1576878	PHGDH
A_32_P132393	4.48E-01	3.65E-01	0.9365821	-5.128029	0.6004444	
A_23_P502170	1.44E-01	9.64E-02	1.6713187	-5.128053	0.2131724	DYNC2LI1
A_23_P23421	4.05E-01	3.23E-01	-1.0195369	-5.128062	-0.2174	ARHGEF11
A_32_P101653	1.50E-01	1.01E-01	-1.6511732	-5.128325	-0.1780511	
A_32_P118896	1.44E-01	9.64E-02	-1.6710706	-5.128454	-0.1423479	
A_24_P330397	1.44E-01	9.65E-02	1.6709904	-5.128584	0.2239847	STRN3
A_23_P73848	4.05E-01	3.24E-01	-1.0188285	-5.128677	-1.3197	
A_23_P166100	1.44E-01	9.65E-02	1.6707841	-5.128918	0.1697785	TMX4
A_32_P83973	4.05E-01	3.24E-01	-1.0179715	-5.129422	-0.1842	
A_23_P106806	4.14E-01	3.33E-01	-1.0012004	-5.129795	-0.2473778	PRSS27
A_23_P145865	4.06E-01	3.24E-01	-1.0175185	-5.129815	-0.1683	ADAP1
A_32_P39384	1.45E-01	9.66E-02	1.670167	-5.129915	0.1360859	
A_23_P63178	1.45E-01	9.67E-02	1.6699423	-5.130278	0.0873622	TAF12
A_23_P143734	4.06E-01	3.25E-01	1.0164151	-5.130773	0.1914	CYP2D6
A_23_P9435	4.15E-01	3.33E-01	-0.999828	-5.130962	-0.2752444	SLC25A25
A_23_P109508	4.06E-01	3.25E-01	1.0161249	-5.131024	0.2719	NCF4
A_23_P83339	4.06E-01	3.25E-01	1.0160136	-5.131121	0.3873	RNF183
A_32_P152544	4.06E-01	3.25E-01	-1.0156469	-5.131439	-0.3016	
A_24_P305678	1.45E-01	9.68E-02	1.6690665	-5.131693	0.1418197	PITPNB
A_32_P213831	4.07E-01	3.26E-01	1.0147983	-5.132174	0.1596	STRIP2
A_23_P420431	4.07E-01	3.26E-01	1.0143161	-5.132591	0.2582	XKR3
A_23_P101972	4.27E-01	3.45E-01	0.9777902	-5.132707	0.35665	CAPN13
A_23_P149545	4.08E-01	3.26E-01	-1.0129775	-5.13375	-0.1977	HIST2H2BE
A_23_P363399	1.45E-01	9.71E-02	1.667771	-5.133784	0.1716395	SLC38A1
A_23_P334630	4.17E-01	3.35E-01	-0.99591	-5.134287	-0.2240444	JRK
A_24_P45446	1.45E-01	9.72E-02	-1.6673748	-5.134423	-0.3461797	GBP4
A_24_P923757	4.52E-01	3.69E-01	-0.9282124	-5.134569	-0.22775	ATF7IP
A_23_P307392	4.08E-01	3.27E-01	-1.0118042	-5.134764	-0.1794	
A_23_P54963	1.46E-01	9.73E-02	-1.666795	-5.135359	-0.1770354	MRPL38
